Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
M2U part1,Chrome 119.0.0.0,,,2023-11-07 00:07:38,2023-11-07 00:12:54,5m - 16.650s,PASSED
,,,,,,,
Test Cases/Grand Showcase/M2U,Chrome 119.0.0.0,,,2023-11-07 00:07:39,2023-11-07 00:12:54,5m - 15.428s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-07 00:07:41,2023-11-07 00:08:09,28.457s,PASSED
"navigateToUrl(""https://m2umobilesit.maybank.com.my/cgi-bin/bvAT4UI1/m2u/common/login.do"")",Chrome 119.0.0.0,,,2023-11-07 00:08:09,2023-11-07 00:08:17,7.394s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-07 00:08:17,2023-11-07 00:08:17,0.005s,NOT_RUN
takeScreenshot(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-07 00:08:17,2023-11-07 00:08:19,2.551s,PASSED
"setText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/input_Humanising Financial Services_username""), ""samuat05"")",Chrome 119.0.0.0,,,2023-11-07 00:08:19,2023-11-07 00:08:21,2.028s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/span_LOGIN""))",Chrome 119.0.0.0,,,2023-11-07 00:08:21,2023-11-07 00:08:22,0.678s,PASSED
"getText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/p_Is your security phrasepass1234""))",Chrome 119.0.0.0,,,2023-11-07 00:08:22,2023-11-07 00:08:31,8.897s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-07 00:08:31,2023-11-07 00:08:32,0.814s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/span_pass1234""))",Chrome 119.0.0.0,,,2023-11-07 00:08:32,2023-11-07 00:08:32,0.542s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/button_YES""))",Chrome 119.0.0.0,,,2023-11-07 00:08:32,2023-11-07 00:08:33,0.670s,PASSED
"setText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/input_Hello_my-password-input""), ""Maybank@1"")",Chrome 119.0.0.0,,,2023-11-07 00:08:33,2023-11-07 00:08:34,0.970s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/span_LOGIN""))",Chrome 119.0.0.0,,,2023-11-07 00:08:34,2023-11-07 00:08:34,0.562s,PASSED
"getText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/a_PAY  TRANSFER""))",Chrome 119.0.0.0,,,2023-11-07 00:08:34,2023-11-07 00:08:38,3.768s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-07 00:08:38,2023-11-07 00:08:40,1.507s,PASSED
delay(2),Chrome 119.0.0.0,,,2023-11-07 00:08:40,2023-11-07 00:08:42,2.061s,PASSED
