Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MAE S2U no Firebase,,,,2023-07-17 02:52:01,2023-07-17 02:59:31,7m - 30.412s,PASSED
,,,,,,,
Test Cases/Mobile TC/MAE UAT Onboarding new app,,,,2023-07-17 02:52:01,2023-07-17 02:54:41,2m - 39.424s,PASSED
"startApplication(""/Users/APK/uat_latest_withoutFirebase.apk"", false)",,,,2023-07-17 02:52:02,2023-07-17 02:52:25,23.048s,PASSED
delay(10),,,,2023-07-17 02:52:25,2023-07-17 02:52:36,10.187s,PASSED
takeScreenshot(),,,,2023-07-17 02:52:36,2023-07-17 02:52:37,1.267s,PASSED
"getText(findTestObject(""Object Repository/MAE UAT new app/android.widget.TextView - Next""), 0)",,,,2023-07-17 02:52:37,2023-07-17 02:52:38,0.855s,PASSED
"tap(findTestObject(""MAE UAT new app/android.widget.TextView - Next""), 0)",,,,2023-07-17 02:52:38,2023-07-17 02:52:38,0.541s,PASSED
"tap(findTestObject(""MAE UAT new app/android.widget.TextView - Next""), 0)",,,,2023-07-17 02:52:38,2023-07-17 02:52:39,1.148s,PASSED
takeScreenshot(),,,,2023-07-17 02:52:39,2023-07-17 02:52:41,1.055s,PASSED
"tap(findTestObject(""MAE UAT new app/android.widget.TextView - Next""), 0)",,,,2023-07-17 02:52:41,2023-07-17 02:52:41,0.410s,PASSED
"getText(findTestObject(""Object Repository/MAE UAT new app/android.widget.TextView - Agree""), 0)",,,,2023-07-17 02:52:41,2023-07-17 02:52:42,0.760s,PASSED
takeScreenshot(),,,,2023-07-17 02:52:42,2023-07-17 02:52:42,0.580s,PASSED
"tap(findTestObject(""MAE UAT new app/android.widget.TextView - Agree""), 0)",,,,2023-07-17 02:52:42,2023-07-17 02:52:43,0.401s,PASSED
"getText(findTestObject(""Object Repository/MAE UAT new app/android.widget.TextView - Log In Now""), 0)",,,,2023-07-17 02:52:43,2023-07-17 02:52:46,3.371s,PASSED
takeScreenshot(),,,,2023-07-17 02:52:46,2023-07-17 02:52:47,0.876s,PASSED
"tap(findTestObject(""MAE UAT new app/android.widget.TextView - Log In Now""), 0)",,,,2023-07-17 02:52:47,2023-07-17 02:52:48,0.621s,PASSED
"getText(findTestObject(""Object Repository/MAE UAT new app/android.widget.TextView - Existing M2UMAE user Log in here""), 0)",,,,2023-07-17 02:52:48,2023-07-17 02:52:49,1.762s,PASSED
takeScreenshot(),,,,2023-07-17 02:52:49,2023-07-17 02:52:50,0.855s,PASSED
