Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Mosaj S2U,,,,2023-07-13 10:52:15,2023-07-13 10:56:45,4m - 29.462s,FAILED
,,,,,,,
Test Cases/Login Onboard/onboard_onboardIntoMAE - Copy,,,,2023-07-13 10:52:16,2023-07-13 10:54:58,2m - 41.639s,PASSED
unlockScreen(),,,,2023-07-13 10:52:17,2023-07-13 10:52:17,0.006s,NOT_RUN
"startApplication(""/Users/APK/app-uat-universal-release.apk"", false)",,,,2023-07-13 10:52:17,2023-07-13 10:52:53,36.249s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/onboardWelcomeSkipBtn""), 10, OPTIONAL))",,,,2023-07-13 10:52:53,2023-07-13 10:53:04,11.069s,PASSED
"else if (verifyElementExist(findTestObject(""Text"", [""Verify"":""Your enhanced experience
is here.""]), 10, OPTIONAL))",,,,2023-07-13 10:53:04,2023-07-13 10:53:08,4.197s,PASSED
"if (verifyElementExist(findTestObject(""Dashboard/dashboardSetUpWalletIcon""), 10, OPTIONAL))",,,,2023-07-13 10:53:08,2023-07-13 10:53:19,10.264s,PASSED
else,,,,2023-07-13 10:53:19,2023-07-13 10:53:19,0.364s,PASSED
takeScreenshot(),,,,2023-07-13 10:53:19,2023-07-13 10:53:20,0.539s,PASSED
"tap(findTestObject(""Login Onboarding/getStartedExistingUserBtn""), 0)",,,,2023-07-13 10:53:20,2023-07-13 10:53:23,2.848s,PASSED
"setText(findTestObject(""Login Onboarding/loginExistingUsernameInputField""), ""samuat05"", 0)",,,,2023-07-13 10:53:23,2023-07-13 10:53:24,1.032s,PASSED
hideKeyboard(),,,,2023-07-13 10:53:24,2023-07-13 10:53:25,1.532s,PASSED
takeScreenshot(),,,,2023-07-13 10:53:25,2023-07-13 10:53:25,0.367s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2023-07-13 10:53:25,2023-07-13 10:53:26,0.287s,PASSED
"waitForElementPresent(findTestObject(""Login Onboarding/loginExistingMineConfirmationBtn""), 50)",,,,2023-07-13 10:53:26,2023-07-13 10:53:27,1.435s,PASSED
takeScreenshot(),,,,2023-07-13 10:53:27,2023-07-13 10:53:28,0.364s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingMineConfirmationBtn""), 0)",,,,2023-07-13 10:53:28,2023-07-13 10:53:28,0.326s,PASSED
"setText(findTestObject(""Login Onboarding/loginPasswordInputField""), ""Maybank@1"", 0)",,,,2023-07-13 10:53:28,2023-07-13 10:53:30,2.017s,PASSED
