Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
M2U part1,Chrome 119.0.0.0,,,2023-11-07 00:48:06,2023-11-07 00:49:48,1m - 41.321s,PASSED
,,,,,,,
Test Cases/Grand Showcase/M2U,Chrome 119.0.0.0,,,2023-11-07 00:48:08,2023-11-07 00:49:48,1m - 39.796s,PASSED
"openBrowser("""")",Chrome 119.0.0.0,,,2023-11-07 00:48:09,2023-11-07 00:48:20,10.556s,PASSED
"navigateToUrl(""https://m2umobilesit.maybank.com.my/cgi-bin/bvAT4UI1/m2u/common/login.do"")",Chrome 119.0.0.0,,,2023-11-07 00:48:20,2023-11-07 00:48:37,16.970s,PASSED
maximizeWindow(),Chrome 119.0.0.0,,,2023-11-07 00:48:37,2023-11-07 00:48:38,0.835s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-07 00:48:38,2023-11-07 00:48:41,2.798s,PASSED
"setText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/input_Humanising Financial Services_username""), ""samuat05"")",Chrome 119.0.0.0,,,2023-11-07 00:48:41,2023-11-07 00:48:43,2.209s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/span_LOGIN""))",Chrome 119.0.0.0,,,2023-11-07 00:48:43,2023-11-07 00:48:44,1.101s,PASSED
"getText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/p_Is your security phrasepass1234""))",Chrome 119.0.0.0,,,2023-11-07 00:48:44,2023-11-07 00:48:46,1.963s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-07 00:48:46,2023-11-07 00:48:47,1.323s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/span_pass1234""))",Chrome 119.0.0.0,,,2023-11-07 00:48:47,2023-11-07 00:48:48,0.739s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/button_YES""))",Chrome 119.0.0.0,,,2023-11-07 00:48:48,2023-11-07 00:48:49,0.967s,PASSED
"setText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/input_Hello_my-password-input""), ""Maybank@1"")",Chrome 119.0.0.0,,,2023-11-07 00:48:49,2023-11-07 00:48:50,1.023s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/span_LOGIN""))",Chrome 119.0.0.0,,,2023-11-07 00:48:50,2023-11-07 00:48:51,0.676s,PASSED
"getText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/a_PAY  TRANSFER""))",Chrome 119.0.0.0,,,2023-11-07 00:48:51,2023-11-07 00:48:55,4.872s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),Chrome 119.0.0.0,,,2023-11-07 00:48:55,2023-11-07 00:48:59,3.586s,PASSED
delay(2),Chrome 119.0.0.0,,,2023-11-07 00:48:59,2023-11-07 00:49:01,2.111s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/a_PAY  TRANSFER""))",Chrome 119.0.0.0,,,2023-11-07 00:49:01,2023-11-07 00:49:02,0.893s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/span_x""))",Chrome 119.0.0.0,,,2023-11-07 00:49:02,2023-11-07 00:49:04,1.925s,PASSED
delay(2),Chrome 119.0.0.0,,,2023-11-07 00:49:04,2023-11-07 00:49:06,2.010s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/div_TRANSFER""))",Chrome 119.0.0.0,,,2023-11-07 00:49:06,2023-11-07 00:49:07,0.667s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/div_Own Accounts""))",Chrome 119.0.0.0,,,2023-11-07 00:49:07,2023-11-07 00:49:08,1.066s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/a_PAY  TRANSFER""))",Chrome 119.0.0.0,,,2023-11-07 00:49:08,2023-11-07 00:49:08,0.005s,NOT_RUN
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/span_Other Accounts ( Maybank and other banks )""))",Chrome 119.0.0.0,,,2023-11-07 00:49:08,2023-11-07 00:49:09,1.052s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/input_ASNB Accounts_PayFromToContainer---pa_1bae3d""))",Chrome 119.0.0.0,,,2023-11-07 00:49:09,2023-11-07 00:49:10,1.619s,PASSED
"click(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/div_Maybank  Maybank Islamic""))",Chrome 119.0.0.0,,,2023-11-07 00:49:10,2023-11-07 00:49:11,1.032s,PASSED
"setText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/input_Account number_toAccount""), ""562366010792"")",Chrome 119.0.0.0,,,2023-11-07 00:49:11,2023-11-07 00:49:13,1.473s,PASSED
"setText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/input_Transfer Amount_amount""), ""2.00"")",Chrome 119.0.0.0,,,2023-11-07 00:49:13,2023-11-07 00:49:14,0.902s,PASSED
"setText(findTestObject(""Object Repository/showcaseNov2023/Page_Maybank2u  Maybank Malaysia/input_Effective Date_form-control""), ""06/11/2023"")",Chrome 119.0.0.0,,,2023-11-07 00:49:14,2023-11-07 00:49:14,0.002s,NOT_RUN
delay(1),Chrome 119.0.0.0,,,2023-11-07 00:49:14,2023-11-07 00:49:15,1.011s,PASSED
